X,Y,OBJECTID,ETE_CD,ETE_NM,ETE_ACH_CD,ETE_AA_OPERACAO,ETE_DS_STATUS,ETE_DS_INTEGRADO,ETE_DS_TOTAL,ETE_DS_TIPOLOGIA,ETE_NM_CORPORECEPTOR,ETE_QT_POPPROJ,ETE_PC_REMOCAODBO,ETE_PC_REMOCAOP,ETE_PC_REMOCAON,ETE_MUN_CD_IBGE,ETE_NM_REGIAOMETROP,ETE_DS_TIPOLOGRESUMIDA
-60.001494604,-3.04123494889989,119,1302603_ETE_49,ETE Ozias Monteiro,48111,0,Ativa,Não,Sim,Reator Anaeróbio + Lodos Ativados, ,0,0.85000002,0,0,1302603,RM Manaus - AM,RAN
-59.999993383,-3.11249905389756,120,1302603_ETE_52,ETE PetrópolIs,48111,0,Ativa,Não,Sim,Reator Anaeróbio + Lodos Ativados, ,0,0.85000002,0,0,1302603,RM Manaus - AM,RAN
-60.029389834,-3.09407532289818,121,1302603_ETE_62,ETE Tocantins,48111,0,Ativa,Não,Sim,Reator Anaeróbio + Lodos Ativados, ,0,0.85000002,0,0,1302603,RM Manaus - AM,RAN
-60.058683481,-3.07226958989889,122,1302603_ETE_72,ETE Vista Bela,48111,0,Ativa,Não,Sim,Reator Anaeróbio + Lodos Ativados, ,0,0.85000002,0,0,1302603,RM Manaus - AM,RAN
-59.97764104,-3.02698222290035,123,1302603_ETE_17,ETE Cidade Nova I,4811223,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada - Valo de Oxidação/Sistema Carrossel + Lagoa de Maturação, ,0,0.85000002,0,0,1302603,RM Manaus - AM,LAT
-60.043821059,-3.09547596089809,124,1302603_ETE_18,ETE Déborah,48111,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada - Valo de Oxidação/Sistema Carrossel + Lagoa de Maturação, ,0,0.85000002,0,0,1302603,RM Manaus - AM,LAT
-60.029531,-2.05744699993223,125,1303536_ETE_1,ETE Morada do Sol - Presidente Figueiredo,459481,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.85000002,0,0,1303536,RM Manaus - AM,LAT
-51.070833,-0.002228,126,1600303_ETE_1,ETE Sul - Macapá,41185,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,1600303,RM Macapi - AP,LAG
-39.105,-8.72805599971658,127,2900207_ETE_1,ETE Abaré,7613563,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Facultativa +  Lagoa de Maturação, ,0,0.85000002,0,0,2900207, ,RAN
-38.441252077,-12.1518528356112,128,2900702_ETE_18,ETE Conjunto Águas do Viver,77176491,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.68000001,0,0,2900702, ,RAN
-39.579359498,-13.029703614585,129,2901007_ETE_1,ETE Amargosa,771942192,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2901007, ,RAN
-38.95124,-11.3408619996357,130,2902104_ETE_1,ETE Araci,7716316912,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.75,0,0,2902104, ,LAG
-40.578113999,-14.8542809995319,131,2902906_ETE_1,ETE Barra do Choça,77382937,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Decantação/Facultativa/Maturação/Polimento, ,0,0.79000002,0,0,2902906, ,RAN
-44.968946279,-12.0846219696132,132,2903201_ETE_1,ETE 1 - Barreiras,762571,2017,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Decantação/Facultativa/Maturação/Polimento,Rio Grande,118815,0.82999998,0,0,2903201, ,RAN
-44.995452084,-12.1275869176119,133,2903201_ETE_2,ETE 2 - Barreiras (Hospital do Oeste),762593,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.94,0,0,2903201, ,LAG
-45.008707388,-12.1608163356109,134,2903201_ETE_3,ETE 3 - Ribeirão (Rua Santa Cruz),7627211,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.94999999,0,0,2903201, ,LAG
-43.409387,-13.2393109995788,135,2903904_ETE_1,ETE Bom Jesus da Lapa,765131,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.89999998,0,0,2903904, ,LAG
-38.972042925,-12.5959837235979,136,2904902_ETE_1,ETE Cachoeira - BA,77181932,0,Ativa,Não,Sim,Lagoa Aerada + Lagoa de Decantação/Facultativa/Maturação, ,0,0.81999999,0,0,2904902, ,LAG
-39.477587,-15.4048349995162,137,2905602_ETE_1,ETE Camacan,7738134651,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Facultativa +  Lagoa de Maturação, ,0,0.74000001,0,0,2905602, ,RAN
-38.344538,-12.7054639995947,138,2905701_ETE_5,ETE Camaçari Park,77179234,0,Ativa,Não,Sim,Reator Anaeróbio + Tanque de Aeração + Decantador, ,0,0.87,0,0,2905701,RM Salvador - BA,RAN
-38.333987,-12.6831569995953,139,2905701_ETE_13,ETE Parque das Mangueiras,77179234,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.73000002,0,0,2905701,RM Salvador - BA,RAN
-38.282062,-12.7027889995947,140,2905701_ETE_12,ETE Nova Camaçari,7717828,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.74000001,0,0,2905701,RM Salvador - BA,RAN
-38.324764,-12.7118719995945,141,2905701_ETE_3,ETE Begônia,7717923343,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.68000001,0,0,2905701,RM Salvador - BA,RAN
-38.346502,-12.6903919995951,142,2905701_ETE_15,ETE São Vicente,77179234,0,Ativa,Não,Sim,Reator Anaeróbio + Tanque de Aeração + Decantador + Filtro Russo, ,0,0.86000001,0,0,2905701,RM Salvador - BA,RAN
-38.338886,-12.7055979995946,143,2905701_ETE_14,ETE Santo Antônio,7717923342,0,Ativa,Não,Sim,Reator Anaeróbio + Tanque de Aeração + Decantador + Filtro Russo, ,0,0.63,0,0,2905701,RM Salvador - BA,RAN
-38.056185,-12.5986389995978,144,2905701_ETE_2,ETE Barra do Pojuca,77176123,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Facultativa +  Lagoa de Maturação, ,0,0.81,0,0,2905701,RM Salvador - BA,RAN
-38.279667444,-12.8253959785911,145,2905701_ETE_1,ETE Alpha Ville 1 e 2,771792163,0,Ativa,Não,Sim,Reator Anaeróbio + Tanque de Aeração + Decantador, ,0,0.93000001,0,0,2905701,RM Salvador - BA,RAN
-38.275573,-12.8434279995906,146,2905701_ETE_4,ETE Bosque da Aldeia,771792161,0,Ativa,Não,Sim,Reator Anaeróbio + Tanque de Aeração + Decantador + Filtro Russo, ,0,0.88999999,0,0,2905701,RM Salvador - BA,RAN
-38.251166641,-12.8241249995911,147,2905701_ETE_11,ETE Mundo Verde,771792163,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.83999997,0,0,2905701,RM Salvador - BA,RAN
-38.28217,-12.8584099995901,148,2905701_ETE_16,ETE Vivendas do Joanes,77179215,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.75,0,0,2905701,RM Salvador - BA,RAN
-38.285102,-12.8463179995904,149,2905701_ETE_8,ETE Chiareta,771792161,0,Ativa,Não,Sim,Reator Anaeróbio + Tanque de Aeração + Decantador + Filtro Russo, ,0,0.85000002,0,0,2905701,RM Salvador - BA,RAN
-38.282631,-12.8477859995904,150,2905701_ETE_9,ETE Garden,771792161,0,Ativa,Não,Sim,Reator Anaeróbio + Tanque de Aeração + Decantador + Filtro Russo, ,0,0.81,0,0,2905701,RM Salvador - BA,RAN
-38.271402,-12.8321019995909,151,2905701_ETE_10,ETE Gran Ville 1 e 2,771792163,0,Ativa,Não,Sim,Reator Anaeróbio + Tanque de Aeração + Decantador + Filtro Russo, ,0,0.94999999,0,0,2905701,RM Salvador - BA,RAN
-39.35723116,-14.1724178105515,152,2905800_ETE_1,ETE Camamu,7721631,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2905800, ,RAN
-44.18,-13.0719439995837,153,2906105_ETE_1,ETE Canápolis,76412442,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Facultativa +  Lagoa de Maturação, ,0,0.79000002,0,0,2906105, ,RAN
-38.951111,-15.6527779995092,154,2906303_ETE_1,ETE Canavieiras,77381181,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Facultativa +  Lagoa de Maturação, ,0,0.81,0,0,2906303, ,RAN
-38.54943,-12.6518779995962,155,2906501_ETE_1,ETE Candeias,77179365,0,Ativa,Não,Sim,Reator Anaeróbio + Tanque de Aeração + Decantador + Lagoa Facultativa + Lagoa Maturação, ,0,0.79000002,0,0,2906501,RM Salvador - BA,RAN
-41.250833,-14.7272219995355,156,2906899_ETE_1,ETE Caraíbas,7724535,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.94999999,0,0,2906899, ,LAG
-40.982908,-9.18399199970229,157,2907202_ETE_2,ETE Vila Massú,76172193,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.80000001,0,0,2907202,RIDE Petrolina/Juazeiro Região Administrativa Integrada de Desenvolvimento do Polo Petrolina/PE e Juazeiro/BA - BA,LAG
-40.964722,-9.17611099970253,158,2907202_ETE_1,ETE COHAB - Casa Nova,76172181,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.75,0,0,2907202,RIDE Petrolina/Juazeiro Região Administrativa Integrada de Desenvolvimento do Polo Petrolina/PE e Juazeiro/BA - BA,LAG
-39.420548624,-12.760968540593,159,2907301_ETE_1,ETE Castro Alves,7718381,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2907301, ,RAN
-39.091087272,-8.93227555471017,160,2907707_ETE_1,ETE Chorrochó,761341515,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.70999998,0,0,2907707, ,LAG
-39.809997765,-13.2953511265772,161,2909505_ETE_1,ETE Cravolândia,77194595,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Decantação/Facultativa/Maturação/Polimento,Rio Jequiriçá,0,0.80000001,0,0,2909505, ,RAN
-39.081407094,-12.691897390595,162,2909802_ETE_1,ETE Cruz das Almas,77181847,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Facultativa +  Lagoas de Maturação em Série, ,0,0.79000002,0,0,2909802, ,RAN
-39.906418573,-8.98798803670842,163,2909901_ETE_1,ETE Adolfo Viana,7615377,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano),Rio São Francisco,0,0.64999998,0,0,2909901,RIDE Petrolina/Juazeiro Região Administrativa Integrada de Desenvolvimento do Polo Petrolina/PE e Juazeiro/BA - BA,LAG
-40.90186333,-15.4962022695136,164,2910404_ETE_1,ETE Encruzilhada,773839813,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Facultativa +  Lagoa de Maturação, ,0,0.79000002,0,0,2910404, ,RAN
-39.563422,-16.3910389994885,165,2910727_ETE_1,ETE Eunápolis,77512494,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2910727, ,RAN
-38.922487311,-12.3009908136067,166,2910800_ETE_6,ETE Feira de Santana Sul,77179468,0,Ativa,Não,Sim,Lodos Ativados com Flotação (sem decantação), ,0,0.88,0,0,2910800,RM Feira de Santana - BA,LAT
-42.495548,-11.4180229996334,167,2911303_ETE_1,ETE Gentio do Ouro,761947227,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.75,0,0,2911303, ,LAG
-38.257832778,-9.35428474969696,168,2911402_ETE_1,ETE Glória,7611797,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2911402, ,LAG
-43.231070999,-12.158375840611,169,2913200_ETE_1,ETE Ibotirama,763377,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Decantação/Facultativa/Maturação/Polimento, ,0,0.74000001,0,0,2913200, ,RAN
-40.078870048,-14.7361447605352,170,2913507_ETE_1,ETE Iguaí,7722951,0,Ativa,Não,Sim,Fossa Séptica/Tanque Imhoff/Decanto-Digestor/Biodigestor, ,0,0.60000002,0,0,2913507, ,SIM
-39.084736824,-14.7971385575335,171,2913606_ETE_1,ETE Ilheus,7734313,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.60000002,0,0,2913606, ,LAG
-39.068203022,-14.8063632265333,172,2913606_ETE_2,ETE Mabape,7734313,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.81,0,0,2913606, ,LAG
-39.699642343,-14.1489833125522,173,2913903_ETE_1,ETE Ipiaú,7723134,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Facultativa +  Lagoa de Maturação, ,0,0.64999998,0,0,2913903, ,RAN
-42.62087734,-11.7961103706219,174,2914109_ETE_1,ETE Ipupiara,76322923,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.75,0,0,2914109, ,LAG
-40.1109734,-12.5482394525993,175,2914703_ETE_1,ETE Itaberaba,771872211,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2914703, ,RAN
-39.257381,-14.7953869995336,176,2914802_ETE_6,ETE São Pedro - Itabuna,7734353,0,Inativa/abandonada/desativada,Não,Sim,Lagoa Facultativa, ,0,0.75,0,0,2914802, ,LAG
-39.307949,-14.8200629995328,177,2914802_ETE_7,ETE Urbis IV,7734371,0,Inativa/abandonada/desativada,Não,Sim,Lagoa Facultativa, ,0,0.75,0,0,2914802, ,LAG
-39.37604,-14.9324999995296,178,2914802_ETE_3,ETE Itamaracá,7734413,0,Inativa/abandonada/desativada,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.72000003,0,0,2914802, ,SIM
-39.27868,-14.7675899995343,179,2914802_ETE_5,ETE Pedro Fontes,7734354,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.94999999,0,0,2914802, ,RAN
-39.256364883,-14.7661006905344,180,2914802_ETE_4,ETE Jardim América - Itabuna,7734343,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.94999999,0,0,2914802, ,RAN
-39.280485311,-14.7714584885342,181,2914802_ETE_8,ETE Vida Nova - Itabuna,7734354,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.94999999,0,0,2914802, ,RAN
-39.223504333,-14.8017872925334,182,2914802_ETE_1,ETE Eco América,7734353,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.94999999,0,0,2914802, ,RAN
-39.005187522,-14.2775212125485,183,2914901_ETE_1,ETE Itacaré,7721111,0,Ativa,Não,Sim,Reator Anaeróbio + Lodos Ativados (Valo de Oxidação), ,0,0.60000002,0,0,2914901, ,RAN
-39.668102283,-14.1792583555513,184,2915205_ETE_1,ETE Itagibá,7723133,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2915205, ,RAN
-39.731392634,-15.1391271735237,185,2915403_ETE_1,ETE Itaju do Colônia,7734779,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Facultativa +  Lagoa de Maturação, ,0,0.79000002,0,0,2915403, ,RAN
-41.256925,-2.89306099990474,186,2302057_ETE_2,ETE Bitupitá,751412,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2302057, ,LAG
-39.520694,-17.0613059994701,187,2915601_ETE_1,ETE Itamaraju,7752519,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Decantação/Facultativa/Maturação/Polimento, ,0,0.70999998,0,0,2915601, ,RAN
-38.639418,-12.7621379995929,188,2927408_ETE_8,ETE Bom Jesus,0,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.80000001,0,0,2927408,RM Salvador - BA,RAN
-38.638265,-12.8114649995915,189,2927408_ETE_49,ETE Ponta de Nossa Senhora,0,0,Ativa,Não,Sim,Tanque de Aeração em Série, ,0,0.80000001,0,0,2927408,RM Salvador - BA,MIS
-38.683758,-12.9055939995887,190,2916104_ETE_1,ETE Mucambo - Itaparica,9,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Aerada/Lagoa Facultativa Aerada + Lagoa Decantação/Facultativa/Maturação, ,0,0.79000002,0,0,2916104,RM Salvador - BA,RAN
-40.238179,-15.2611709995202,191,2916401_ETE_7,ETE Vale do Ipê,77382171,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2916401, ,RAN
-40.238198,-15.2598089995203,192,2916401_ETE_3,ETE Fossa Filtro 1,77382171,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.55000001,0,0,2916401, ,SIM
-40.237997,-15.2575149995204,193,2916401_ETE_4,ETE Fossa Filtro 2,77382171,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.55000001,0,0,2916401, ,SIM
-40.229637,-15.2520139995205,194,2916401_ETE_5,ETE Moacyr Moura,77382171,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2916401, ,RAN
-40.225117,-15.2491469995206,195,2916401_ETE_8,ETE Vila Izabel,77382171,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2916401, ,RAN
-40.228871,-15.2384609995209,196,2916401_ETE_9,ETE Vila Riachão,77382171,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2916401, ,RAN
-40.25368,-15.2384679995209,197,2916401_ETE_1,ETE 12 de Dezembro,77382173,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2916401, ,RAN
-40.256349,-15.2422319995208,198,2916401_ETE_6,ETE Residencial Catolé,77382173,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2916401, ,RAN
-40.265866,-15.2507509995205,199,2916401_ETE_2,ETE Américo Nogueira,77382174,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2916401, ,RAN
-44.46596,-13.6194599995676,200,2917359_ETE_1,ETE Setor Veredas,7642182,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.60000002,0,0,2917359, ,LAG
-52.144684,-22.5384759993314,201,3554300_ETE_1,ETE Teodoro Sampaio,86411959,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.82999998,0,0,3554300, ,LAG
-39.890884466,-13.2926961365773,202,2917607_ETE_1,ETE Jaguaquara,7719461,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Facultativa +  Lagoa de Maturação, ,0,0.79000002,0,0,2917607, ,RAN
-40.202786904,-10.2607933576688,203,2917706_ETE_1,ETE Jaguarari,77168692,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.83999997,0,0,2917706, ,RAN
-40.063056,-13.8838889995599,204,2918001_ETE_1,ETE Jequié,7723317,0,Ativa,Não,Sim,Lagoas Aeradas em Série + Lagoa de Maturação, ,0,0.79000002,0,0,2918001, ,LAG
-39.414268932,-13.1828983915805,205,2918209_ETE_1,ETE Jiquiriçá,77194197,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Decantação/Facultativa/Maturação/Polimento, ,0,0.69999999,0,0,2918209, ,RAN
-40.472707,-9.42726699969467,206,2918407_ETE_2,ETE São Geraldo - Juazeiro,76159221,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.75,0,0,2918407,RIDE Petrolina/Juazeiro Região Administrativa Integrada de Desenvolvimento do Polo Petrolina/PE e Juazeiro/BA - BA,LAG
-40.508643,-9.42604599969472,207,2918407_ETE_1,ETE Jardim Vitória - Juazeiro,76159221,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.60000002,0,0,2918407,RIDE Petrolina/Juazeiro Região Administrativa Integrada de Desenvolvimento do Polo Petrolina/PE e Juazeiro/BA - BA,LAG
-39.291965593,-13.1685505485809,208,2918803_ETE_1,ETE Laje - BA,77194181,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Decantação/Facultativa/Maturação/Polimento, ,0,0.74000001,0,0,2918803, ,RAN
-38.352637,-12.8669699995898,209,2919207_ETE_1,ETE Alto do Caji,771792233,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Anaeróbio/Biológico, ,0,0.81999999,0,0,2919207,RM Salvador - BA,RAN
-38.342992135,-12.8837461025894,210,2919207_ETE_2,ETE Alto do Picuaia,771792233,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Decantador + Filtro Aeróbio, ,0,0.80000001,0,0,2919207,RM Salvador - BA,RAN
-38.297476965,-12.8705204125897,211,2919207_ETE_4,ETE Arboris,77179215,0,Ativa,Não,Sim,Reator Anaeróbio + Tanque de Aeração + Decantador, ,0,0.94,0,0,2919207,RM Salvador - BA,RAN
-38.335607134,-12.8418953145906,212,2919207_ETE_5,ETE Areia Branca 01,77179222,0,Ativa,Não,Sim,Reator Anaeróbio + Tanque de Aeração + Decantador + Filtro Russo, ,0,0.74000001,0,0,2919207,RM Salvador - BA,RAN
-38.335144554,-12.8416001735906,213,2919207_ETE_6,ETE Areia Branca 02,77179222,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Decantador + Filtro Aeróbio, ,0,0.69999999,0,0,2919207,RM Salvador - BA,RAN
-38.32793,-12.8839949995894,214,2919207_ETE_9,ETE Caji - Vida Nova,771792233,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2919207,RM Salvador - BA,LAG
-38.320441697,-12.8699535535897,215,2919207_ETE_10,ETE Casas do Bosque,771792231,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Decantador + Filtro Aeróbio, ,0,0.69999999,0,0,2919207,RM Salvador - BA,RAN
-38.335373,-12.8751079995896,216,2919207_ETE_14,ETE Elis Regina,771792233,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2919207,RM Salvador - BA,RAN
-38.31712,-12.894865999589,217,2919207_ETE_15,ETE Especiale,771792233,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio + Decantador + Filtro Aeróbio, ,0,0.69999999,0,0,2919207,RM Salvador - BA,RAN
-38.293841,-12.8756009995896,218,2919207_ETE_16,ETE Gileade,77179215,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.69,0,0,2919207,RM Salvador - BA,RAN
-38.339245332,-12.8837422565893,219,2919207_ETE_17,ETE Gran Ville das Artes,771792233,0,Ativa,Não,Sim,Tanque de Aeração + Floculação Quimicamente Assistida + Decantador, ,0,0.80000001,0,0,2919207,RM Salvador - BA,QBI
-38.314106326,-12.8869020055893,220,2919207_ETE_18,ETE Horto Park,771792233,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.82999998,0,0,2919207,RM Salvador - BA,RAN
-38.324731,-12.8765259995896,221,2919207_ETE_50,ETE Yolanda Pires,771792232,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Anaeróbio/Biológico, ,0,0.73000002,0,0,2919207,RM Salvador - BA,RAN
-38.326398747,-12.894441602589,222,2919207_ETE_23,ETE Ipitanga 5,771792233,0,Ativa,Não,Sim,Fossa Séptica/Tanque Imhoff + Reator Anaeróbio, ,0,0.69999999,0,0,2919207,RM Salvador - BA,MIS
-38.330576,-12.895243999589,223,2919207_ETE_24,ETE Jardim Botânico,771792233,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.75999999,0,0,2919207,RM Salvador - BA,RAN
-38.332694,-12.8899999995891,224,2919207_ETE_26,ETE Morada das Flores,771792233,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.67000002,0,0,2919207,RM Salvador - BA,RAN
-48.327085,-20.7663499993738,225,3554409_ETE_1,ETE Terra Roxa - SP,86841723,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.64999998,0,0,3554409, ,LAG
-38.333557,-12.892859999589,226,2919207_ETE_28,ETE Pérola Negra (Campo da Fumaça),771792233,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.80000001,0,0,2919207,RM Salvador - BA,LAG
-38.303611,-12.8747219995896,227,2919207_ETE_29,ETE Portão do Atlântico,771792233,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.69999999,0,0,2919207,RM Salvador - BA,RAN
-38.284941723,-12.8788646615895,228,2919207_ETE_30,ETE Praia de Buraquinho,77179215,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.80000001,0,0,2919207,RM Salvador - BA,RAN
-38.335015258,-12.8912296985891,229,2919207_ETE_31,ETE Recanto das Mangueiras I,771792233,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.68000001,0,0,2919207,RM Salvador - BA,RAN
-38.326364487,-12.8879563415892,230,2919207_ETE_33,ETE Recreio de Ipitanga,771792233,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.76999998,0,0,2919207,RM Salvador - BA,RAN
-38.298189716,-12.8694895325897,231,2919207_ETE_35,ETE Riviera - Lauro de Freitas,77179215,0,Ativa,Não,Sim,Reator Anaeróbio + Tanque de Aeração + Decantador, ,0,0.79000002,0,0,2919207,RM Salvador - BA,RAN
-38.35627,-12.8962839995889,232,2919207_ETE_36,ETE Santa Rita,771792241,0,Ativa,Não,Sim,Lagoa Aerada, ,0,0.72000003,0,0,2919207,RM Salvador - BA,LAG
-38.350971668,-12.8788532835895,233,2919207_ETE_38,ETE Thaiti,771792233,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.89999998,0,0,2919207,RM Salvador - BA,RAN
